id,silencerID,chrom,start,end,size,method,cellline,tissue,organ,species,ngene,dgene,genome,strand
220,HS_00278406,chr1,169508325,169508525,200,"High throughput",K562,Blood,Blood,"Homo sapiens",F5,.,hg19,.
221,HS_00278407,chr1,169829938,169830138,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SCYL3,METTL18,hg19,.
222,HS_00278408,chr1,170488256,170488456,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GORAB,.,hg19,.
223,HS_00278409,chr1,171590375,171590575,200,"High throughput",K562,Blood,Blood,"Homo sapiens",MYOCOS,.,hg19,.
224,HS_00278410,chr1,171880756,171880956,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DNM3,.,hg19,.
225,HS_00278411,chr1,172198095,172198295,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DNM3,.,hg19,.
226,HS_00278412,chr1,173264535,173264735,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TNFSF4,.,hg19,.
227,HS_00278413,chr1,173461815,173462015,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PRDX6,.,hg19,.
228,HS_00278414,chr1,173767695,173767895,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CENPL,.,hg19,.
229,HS_00278415,chr1,173972075,173972275,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RC3H1,.,hg19,.
230,HS_00278416,chr1,173984095,173984295,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RC3H1,.,hg19,.
231,HS_00278417,chr1,174271535,174271735,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RABGAP1L,.,hg19,.
232,HS_00278418,chr1,174981795,174981995,200,"High throughput",K562,Blood,Blood,"Homo sapiens",MRPS14,TNN,hg19,.
233,HS_00278419,chr1,175069115,175069315,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TNN,MRPS14,hg19,.
234,HS_00278420,chr1,175694886,175695086,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TNR,.,hg19,.
235,HS_00278421,chr1,176000015,176000215,200,"High throughput",K562,Blood,Blood,"Homo sapiens",COP1,.,hg19,.
236,HS_00278422,chr1,176716815,176717015,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PAPPA2,.,hg19,.
237,HS_00278423,chr1,177980616,177980816,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SEC16B,.,hg19,.
238,HS_00278424,chr1,178460315,178460515,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CLEC20A,.,hg19,.
239,HS_00278425,chr1,178911815,178912015,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RALGPS2,.,hg19,.
240,HS_00278426,chr1,180043915,180044115,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CEP350,.,hg19,.
241,HS_00278427,chr1,180280535,180280735,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ACBD6,.,hg19,.
242,HS_00278428,chr1,180281075,180281275,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ACBD6,.,hg19,.
243,HS_00278429,chr1,180309375,180309575,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ACBD6,.,hg19,.
244,HS_00278430,chr1,180313355,180313555,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ACBD6,.,hg19,.
245,HS_00278431,chr1,180668036,180668236,200,"High throughput",K562,Blood,Blood,"Homo sapiens",XPR1,.,hg19,.
246,HS_00278432,chr1,180751016,180751216,200,"High throughput",K562,Blood,Blood,"Homo sapiens",XPR1,.,hg19,.
247,HS_00278433,chr1,180812165,180812365,200,"High throughput",K562,Blood,Blood,"Homo sapiens",XPR1,.,hg19,.
248,HS_00278434,chr1,180968335,180968535,200,"High throughput",K562,Blood,Blood,"Homo sapiens",STX6,.,hg19,.
249,HS_00278435,chr1,181215535,181215735,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CACNA1E,.,hg19,.
250,HS_00278436,chr1,183014355,183014555,200,"High throughput",K562,Blood,Blood,"Homo sapiens",LAMC1,.,hg19,.
251,HS_00278437,chr1,183412675,183412875,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NMNAT2,.,hg19,.
252,HS_00278438,chr1,184794776,184794976,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NIBAN1,.,hg19,.
253,HS_00278439,chr1,185534755,185534955,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HMCN1,.,hg19,.
254,HS_00278440,chr1,185767716,185767916,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HMCN1,.,hg19,.
255,HS_00278441,chr1,185792656,185792856,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HMCN1,.,hg19,.
256,HS_00278442,chr1,185853516,185853716,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HMCN1,.,hg19,.
257,HS_00278443,chr1,185909276,185909476,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HMCN1,.,hg19,.
258,HS_00278444,chr1,186121976,186122176,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HMCN1,.,hg19,.
259,HS_00278445,chr1,186187975,186188175,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HMCN1,.,hg19,.
260,HS_00278446,chr1,186322595,186322795,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TPR,.,hg19,.
261,HS_00278447,chr1,186919796,186919996,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PLA2G4A,.,hg19,.
262,HS_00278448,chr1,187238666,187238866,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PLA2G4A,.,hg19,.
263,HS_00278449,chr1,187353636,187353836,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PLA2G4A,.,hg19,.
264,HS_00278450,chr1,187377916,187378116,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PLA2G4A,.,hg19,.
265,HS_00278451,chr1,188803646,188803846,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
266,HS_00278452,chr1,188812456,188812656,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
267,HS_00278453,chr1,189238235,189238435,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
268,HS_00278454,chr1,189429186,189429386,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
269,HS_00278455,chr1,189622706,189622906,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
270,HS_00278456,chr1,189624076,189624276,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
271,HS_00278457,chr1,189634116,189634316,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
272,HS_00278458,chr1,189647276,189647476,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
273,HS_00278459,chr1,189779896,189780096,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
274,HS_00278460,chr1,189818396,189818596,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
275,HS_00278461,chr1,189969016,189969216,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
276,HS_00278462,chr1,190005916,190006116,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
277,HS_00278463,chr1,190197716,190197916,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
278,HS_00278464,chr1,190231456,190231656,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
279,HS_00278465,chr1,190231776,190231976,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
280,HS_00278466,chr1,190299436,190299636,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
281,HS_00278467,chr1,190412796,190412996,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
282,HS_00278468,chr1,190436736,190436936,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
283,HS_00278469,chr1,190442056,190442256,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
284,HS_00278470,chr1,190566996,190567196,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
285,HS_00278471,chr1,190736046,190736246,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
286,HS_00278472,chr1,190793176,190793376,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
287,HS_00278473,chr1,190915366,190915566,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
288,HS_00278474,chr1,190919256,190919456,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
289,HS_00278475,chr1,191003296,191003496,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
290,HS_00278476,chr1,191132856,191133056,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
291,HS_00278477,chr1,191158116,191158316,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
292,HS_00278478,chr1,191195436,191195636,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
293,HS_00278479,chr1,191285876,191286076,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRINP3,.,hg19,.
294,HS_00278480,chr1,191480216,191480416,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RGS18,.,hg19,.
295,HS_00278481,chr1,191782756,191782956,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RGS18,.,hg19,.
296,HS_00278482,chr1,191930836,191931036,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RGS18,.,hg19,.
297,HS_00278483,chr1,192134235,192134435,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RGS18,.,hg19,.
298,HS_00278484,chr1,192170535,192170735,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RGS18,.,hg19,.
299,HS_00278485,chr1,192173916,192174116,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RGS18,.,hg19,.
300,HS_00278486,chr1,194045876,194046076,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC73,.,hg19,.
301,HS_00278487,chr1,194159295,194159495,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC73,.,hg19,.
302,HS_00278488,chr1,194258696,194258896,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC73,.,hg19,.
303,HS_00278489,chr1,194307536,194307736,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC73,.,hg19,.
304,HS_00278490,chr1,194307856,194308056,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC73,.,hg19,.
305,HS_00278491,chr1,194356236,194356436,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC73,.,hg19,.
306,HS_00278492,chr1,194396276,194396476,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC73,.,hg19,.
307,HS_00278493,chr1,194898596,194898796,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNT2,.,hg19,.
308,HS_00278494,chr1,195110496,195110696,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNT2,.,hg19,.
309,HS_00278495,chr1,195129876,195130076,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNT2,.,hg19,.
310,HS_00278496,chr1,195275636,195275836,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNT2,.,hg19,.
311,HS_00278497,chr1,195500856,195501056,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNT2,.,hg19,.
312,HS_00278498,chr1,195511156,195511356,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNT2,.,hg19,.
313,HS_00278499,chr1,196654776,196654976,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CFH,.,hg19,.
314,HS_00278500,chr1,196707896,196708096,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CFH,.,hg19,.
315,HS_00278501,chr1,196983016,196983216,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CFHR5,.,hg19,.
316,HS_00278502,chr1,197049495,197049695,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ASPM,.,hg19,.
317,HS_00278503,chr1,197642815,197643015,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DENND1B,.,hg19,.
318,HS_00278504,chr1,200712475,200712675,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CAMSAP2,.,hg19,.
319,HS_00278505,chr1,200852755,200852955,200,"High throughput",K562,Blood,Blood,"Homo sapiens",INAVA,.,hg19,.
320,HS_00278506,chr1,202344575,202344775,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PPP1R12B,.,hg19,.
321,HS_00278507,chr1,202399335,202399535,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PPP1R12B,.,hg19,.
322,HS_00278508,chr1,202414135,202414335,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PPP1R12B,.,hg19,.
323,HS_00278509,chr1,203379295,203379495,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FMOD,.,hg19,.
324,HS_00278510,chr1,203425795,203425995,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PRELP,.,hg19,.
325,HS_00278511,chr1,203810455,203810655,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ZC3H11A,SNRPE,hg19,.
326,HS_00278512,chr1,204426315,204426515,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PIK3C2B,PLEKHA6,hg19,.
327,HS_00278513,chr1,208480935,208481135,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PLXNA2,.,hg19,.
328,HS_00278514,chr1,209715855,209716055,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CAMK1G,.,hg19,.
329,HS_00278515,chr1,209951215,209951415,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TRAF3IP3,.,hg19,.
330,HS_00278516,chr1,210306016,210306216,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SYT14,.,hg19,.
331,HS_00278517,chr1,210900036,210900236,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNH1,.,hg19,.
332,HS_00278518,chr1,210913036,210913236,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNH1,.,hg19,.
333,HS_00278519,chr1,211058155,211058355,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNH1,.,hg19,.
334,HS_00278520,chr1,211305280,211305480,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNH1,.,hg19,.
335,HS_00278521,chr1,211705515,211705715,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC30A1,.,hg19,.
336,HS_00278522,chr1,212231275,212231475,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DTL,.,hg19,.
337,HS_00278523,chr1,212537595,212537795,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PACC1,.,hg19,.
338,HS_00278524,chr1,212911115,212911315,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NSL1,.,hg19,.
339,HS_00278525,chr1,212917155,212917355,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NSL1,.,hg19,.
340,HS_00278526,chr1,213111455,213111655,200,"High throughput",K562,Blood,Blood,"Homo sapiens",VASH2,.,hg19,.
341,HS_00278527,chr1,213582595,213582795,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RPS6KC1,.,hg19,.
342,HS_00278528,chr1,215645755,215645955,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KCTD3,.,hg19,.
343,HS_00278529,chr1,215798665,215798865,200,"High throughput",K562,Blood,Blood,"Homo sapiens",USH2A,.,hg19,.
344,HS_00278530,chr1,217262736,217262936,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ESRRG,.,hg19,.
345,HS_00278531,chr1,219239755,219239955,200,"High throughput",K562,Blood,Blood,"Homo sapiens",LYPLAL1,.,hg19,.
346,HS_00278532,chr1,220008755,220008955,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC30A10,.,hg19,.
347,HS_00278533,chr1,220327606,220327806,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RAB3GAP2,BPNT1,hg19,.
348,HS_00278534,chr1,220422915,220423115,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RAB3GAP2,.,hg19,.
349,HS_00278535,chr1,222272116,222272316,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DUSP10,.,hg19,.
350,HS_00278536,chr1,222451136,222451336,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HHIPL2,.,hg19,.
351,HS_00278537,chr1,224462515,224462715,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NVL,.,hg19,.
352,HS_00278538,chr1,225461295,225461495,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DNAH14,.,hg19,.
353,HS_00278539,chr1,225468375,225468575,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DNAH14,.,hg19,.
354,HS_00278540,chr1,226051876,226052076,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM63A,PYCR2,hg19,.
355,HS_00278541,chr1,226052215,226052415,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM63A,PYCR2,hg19,.
356,HS_00278542,chr1,226834160,226834360,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ITPKB,.,hg19,.
357,HS_00278543,chr1,227069855,227070055,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PSEN2,.,hg19,.
358,HS_00278544,chr1,227159535,227159735,200,"High throughput",K562,Blood,Blood,"Homo sapiens",COQ8A,.,hg19,.
359,HS_00278545,chr1,227181055,227181255,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC42BPA,.,hg19,.
360,HS_00278546,chr1,227401575,227401775,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC42BPA,.,hg19,.
361,HS_00278547,chr1,227784795,227784995,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF678,.,hg19,.
362,HS_00278548,chr1,227842055,227842255,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF678,JMJD4,hg19,.
363,HS_00278549,chr1,227842755,227842955,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF678,.,hg19,.
364,HS_00278550,chr1,227964295,227964495,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SNAP47,.,hg19,.
365,HS_00278551,chr1,227983635,227983835,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SNAP47,.,hg19,.
366,HS_00278552,chr1,228991515,228991715,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RHOU,.,hg19,.
367,HS_00278553,chr1,229505415,229505615,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CCSAP,.,hg19,.
368,HS_00278554,chr1,229573315,229573515,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NUP133,.,hg19,.
369,HS_00278555,chr1,230067195,230067395,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GALNT2,.,hg19,.
370,HS_00278556,chr1,231072755,231072955,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TTC13,.,hg19,.
371,HS_00278557,chr1,231753695,231753895,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TSNAX-DISC1,.,hg19,.
372,HS_00278558,chr1,231764055,231764255,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TSNAX-DISC1,.,hg19,.
373,HS_00278559,chr1,231884575,231884775,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TSNAX-DISC1,.,hg19,.
374,HS_00278560,chr1,232220676,232220876,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DISC1,.,hg19,.
375,HS_00278561,chr1,233387875,233388075,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PCNX2,.,hg19,.
376,HS_00278562,chr1,235561175,235561375,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TBCE,ARID4B,hg19,.
377,HS_00278563,chr1,235654675,235654875,200,"High throughput",K562,Blood,Blood,"Homo sapiens",B3GALNT2,.,hg19,.
378,HS_00278564,chr1,235913275,235913475,200,"High throughput",K562,Blood,Blood,"Homo sapiens",LYST,.,hg19,.
379,HS_00278565,chr1,236066415,236066615,200,"High throughput",K562,Blood,Blood,"Homo sapiens",LYST,.,hg19,.
380,HS_00278566,chr1,236132335,236132535,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NID1,.,hg19,.
381,HS_00278567,chr1,236145375,236145575,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NID1,.,hg19,.
382,HS_00278568,chr1,236545095,236545295,200,"High throughput",K562,Blood,Blood,"Homo sapiens",EDARADD,.,hg19,.
383,HS_00278569,chr1,236716335,236716535,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HEATR1,.,hg19,.
384,HS_00278570,chr1,236762075,236762275,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HEATR1,.,hg19,.
385,HS_00278571,chr1,236782915,236783115,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HEATR1,.,hg19,.
386,HS_00278572,chr1,237188815,237189015,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RYR2,.,hg19,.
387,HS_00278573,chr1,240666976,240667176,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GREM2,.,hg19,.
388,HS_00278574,chr1,241486906,241487106,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RGS7,.,hg19,.
389,HS_00278575,chr1,242037875,242038075,200,"High throughput",K562,Blood,Blood,"Homo sapiens",EXO1,.,hg19,.
390,HS_00278576,chr1,242056895,242057095,200,"High throughput",K562,Blood,Blood,"Homo sapiens",EXO1,.,hg19,.
391,HS_00278577,chr1,242057395,242057595,200,"High throughput",K562,Blood,Blood,"Homo sapiens",EXO1,.,hg19,.
392,HS_00278578,chr1,242058435,242058635,200,"High throughput",K562,Blood,Blood,"Homo sapiens",EXO1,.,hg19,.
393,HS_00278579,chr1,242097055,242097255,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BECN2,.,hg19,.
394,HS_00278580,chr1,244787655,244787855,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CATSPERE,DESI2,hg19,.
395,HS_00278581,chr1,244863120,244863320,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DESI2,.,hg19,.
396,HS_00278582,chr1,245069295,245069495,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HNRNPU,.,hg19,.
397,HS_00278583,chr1,246549735,246549935,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SMYD3,.,hg19,.
398,HS_00278584,chr1,246701895,246702095,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TFB2M,.,hg19,.
399,HS_00278585,chr1,246829475,246829675,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CNST,.,hg19,.
400,HS_00278586,chr1,246892795,246892995,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SCCPDH,.,hg19,.
401,HS_00278587,chr1,246999535,246999735,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AHCTF1,.,hg19,.
402,HS_00278588,chr1,247002195,247002395,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AHCTF1,.,hg19,.
403,HS_00278589,chr1,247039855,247040055,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AHCTF1,.,hg19,.
404,HS_00278590,chr1,247041915,247042115,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AHCTF1,.,hg19,.
405,HS_00278591,chr1,247761115,247761315,200,"High throughput",K562,Blood,Blood,"Homo sapiens",OR2G3,.,hg19,.
406,HS_00278592,chr1,247988515,247988715,200,"High throughput",K562,Blood,Blood,"Homo sapiens",OR14A16,.,hg19,.
407,HS_00278593,chr1,248563555,248563755,200,"High throughput",K562,Blood,Blood,"Homo sapiens",OR2T1,.,hg19,.
408,HS_00278594,chr1,248584745,248584945,200,"High throughput",K562,Blood,Blood,"Homo sapiens",OR2T1,.,hg19,.
409,HS_00278595,chr2,237916,238116,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SH3YL1,.,hg19,.
410,HS_00278596,chr2,253175,253375,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SH3YL1,.,hg19,.
